2020-08-25,ES,Barcelona,so2,90,0.6,2.1,1.1,1.85
2020-08-29,ES,Barcelona,so2,51,0.6,1.1,0.6,0.58
2020-11-03,ES,Barcelona,so2,73,0.6,4.1,0.6,4.28
2020-11-08,ES,Barcelona,so2,59,0.6,4.1,1.1,8.54
2021-01-07,ES,Barcelona,so2,152,0.6,22.3,1.1,146.89
2020-12-30,ES,Barcelona,so2,88,0.6,2.6,0.6,3.53
2020-03-20,ES,Barcelona,so2,80,0.6,5.6,1.1,8.76
2020-05-12,ES,Barcelona,so2,81,0.6,3.6,1.1,2.66
2020-05-16,ES,Barcelona,so2,87,0.6,1.6,1.1,1.28
2020-08-28,ES,Barcelona,so2,66,0.6,1.6,0.6,0.93
2020-09-10,ES,Barcelona,so2,92,0.6,2.1,1.1,2.26
2020-11-05,ES,Barcelona,so2,107,0.6,5.6,1.1,10.11
2020-12-15,ES,Barcelona,so2,172,0.6,7.6,1.6,17.22
2020-10-28,ES,Barcelona,so2,132,0.6,4.1,1.1,6.55
2020-02-08,ES,Barcelona,so2,106,0.6,9.7,1.1,12.15
2020-02-10,ES,Barcelona,so2,91,0.6,17.3,1.6,105.46
2020-04-07,ES,Barcelona,so2,79,0.6,1.6,0.6,0.94
2020-04-13,ES,Barcelona,so2,86,0.6,8.2,1.6,9.95
2020-05-02,ES,Barcelona,so2,129,0.6,3.6,1.1,3.06
2020-07-24,ES,Barcelona,so2,94,0.6,7.1,0.6,5.09
2020-09-26,ES,Barcelona,so2,91,0.6,5.1,0.6,5.48
2020-11-13,ES,Barcelona,so2,144,0.6,25.4,1.1,115.08
2020-11-20,ES,Barcelona,so2,143,0.6,9.7,1.1,18.27
2020-12-24,ES,Barcelona,so2,127,0.6,5.1,1.1,6.70
2020-10-14,ES,Barcelona,so2,57,0.6,3.1,0.6,2.25
2020-01-20,ES,Barcelona,so2,70,0.6,11.2,0.6,25.07
2020-03-03,ES,Barcelona,so2,52,0.6,4.1,1.1,8.47
2020-03-17,ES,Barcelona,so2,80,0.6,5.6,1.1,9.35
2020-06-16,ES,Barcelona,so2,114,0.6,2.6,1.1,2.71
2020-06-23,ES,Barcelona,so2,115,0.6,2.6,1.1,4.29
2020-08-07,ES,Barcelona,so2,115,0.6,10.2,1.1,68.50
2020-09-19,ES,Barcelona,so2,73,0.6,1.6,0.6,0.77
2021-01-15,ES,Barcelona,so2,153,0.6,7.6,2.1,29.20
2020-01-26,ES,Barcelona,so2,101,0.6,10.2,1.1,21.37
2020-04-01,ES,Barcelona,so2,71,0.6,15.2,0.6,111.69
2020-05-24,ES,Barcelona,so2,91,0.6,1.6,1.1,1.10
2020-10-08,ES,Barcelona,so2,57,0.6,1.6,0.6,1.73
2020-10-17,ES,Barcelona,so2,113,0.6,8.7,0.6,8.23
2020-10-29,ES,Barcelona,so2,154,0.6,6.1,1.1,6.32
2020-12-10,ES,Barcelona,so2,133,0.6,10.2,1.1,11.82
2020-10-16,ES,Barcelona,so2,99,0.6,30.4,1.1,111.84
2020-03-13,ES,Barcelona,so2,117,0.6,2.6,1.1,2.08
2020-04-22,ES,Barcelona,so2,64,0.6,1.6,0.6,1.43
2020-04-27,ES,Barcelona,so2,71,0.6,6.1,0.6,9.08
2020-05-08,ES,Barcelona,so2,121,0.6,3.6,1.1,3.42
2020-06-03,ES,Barcelona,so2,90,0.6,2.1,0.6,1.74
2020-07-08,ES,Barcelona,so2,111,0.6,3.1,1.1,2.87
2020-09-22,ES,Barcelona,so2,94,0.6,2.6,1.1,3.74
2020-10-22,ES,Barcelona,so2,96,0.6,3.1,1.1,4.74
2020-11-28,ES,Barcelona,so2,51,0.6,7.1,1.1,32.66
2020-01-01,ES,Barcelona,so2,51,0.6,7.1,1.1,21.20
2020-02-13,ES,Barcelona,so2,59,0.6,4.1,1.1,6.78
2020-02-27,ES,Barcelona,so2,114,0.6,4.1,1.1,2.86
2020-05-26,ES,Barcelona,so2,136,0.6,7.1,1.1,6.93
2020-06-01,ES,Barcelona,so2,120,0.6,2.1,0.6,1.11
2020-06-14,ES,Barcelona,so2,117,0.6,5.1,1.6,16.56
2020-10-15,ES,Barcelona,so2,123,0.6,4.1,1.1,8.90
2020-03-21,ES,Barcelona,so2,56,0.6,4.1,1.1,5.39
2020-11-14,ES,Barcelona,so2,71,0.6,8.7,1.1,23.07
2020-03-27,ES,Barcelona,so2,95,0.6,4.1,1.1,6.72
2020-06-02,ES,Barcelona,so2,114,0.6,2.1,0.6,2.39
2021-01-04,ES,Barcelona,so2,167,0.6,15.8,1.1,36.08
2020-02-02,ES,Barcelona,so2,133,0.6,7.6,1.1,14.11
2020-03-14,ES,Barcelona,so2,118,0.6,6.6,1.1,5.62
2020-04-29,ES,Barcelona,so2,122,0.6,6.6,0.6,7.21
2020-05-01,ES,Barcelona,so2,96,0.6,14.2,1.1,41.16
2020-06-22,ES,Barcelona,so2,75,0.6,2.1,1.1,2.27
2020-01-10,ES,Barcelona,so2,134,0.6,9.7,1.1,20.09
2020-02-05,ES,Barcelona,so2,141,0.6,5.6,1.1,8.81
2020-05-11,ES,Barcelona,so2,100,0.6,7.6,0.6,20.10
2020-10-31,ES,Barcelona,so2,97,0.6,16.3,1.1,32.66
2020-11-06,ES,Barcelona,so2,77,0.6,4.1,1.1,5.55
2020-01-15,ES,Barcelona,so2,173,0.6,8.2,1.1,23.48
2020-03-08,ES,Barcelona,so2,97,0.6,2.6,1.1,2.21
2020-03-09,ES,Barcelona,so2,133,0.6,10.7,1.1,21.06
2020-07-05,ES,Barcelona,so2,125,0.6,2.1,1.1,1.43
2020-07-07,ES,Barcelona,so2,50,0.6,1.6,0.6,0.73
2020-08-20,ES,Barcelona,so2,80,0.6,2.6,0.6,1.94
2020-09-01,ES,Barcelona,so2,114,0.6,2.6,1.1,2.94
2020-02-17,ES,Barcelona,so2,73,0.6,5.1,1.1,8.47
2020-05-06,ES,Barcelona,so2,141,0.6,3.6,1.1,3.07
2020-05-30,ES,Barcelona,so2,105,0.6,2.6,1.1,3.23
2020-08-15,ES,Barcelona,so2,72,0.6,7.1,0.6,31.67
2020-11-09,ES,Barcelona,so2,161,0.6,7.1,1.1,31.06
2020-03-11,ES,Barcelona,so2,171,0.6,8.2,1.6,13.03
2020-06-08,ES,Barcelona,so2,90,0.6,2.6,1.1,1.27
2020-07-12,ES,Barcelona,so2,57,0.6,2.6,1.1,2.29
2020-12-03,ES,Barcelona,so2,154,0.6,9.7,1.1,24.16
2020-01-16,ES,Barcelona,so2,201,0.6,10.2,1.1,19.18
2020-08-01,ES,Barcelona,so2,124,0.6,3.6,1.1,2.90
2020-08-26,ES,Barcelona,so2,127,0.6,2.1,1.1,2.06
2020-10-03,ES,Barcelona,so2,61,0.6,3.6,0.6,2.25
2020-01-11,ES,Barcelona,so2,106,0.6,6.6,1.1,7.08
2020-01-24,ES,Barcelona,so2,196,0.6,20.3,1.1,32.28
2020-03-16,ES,Barcelona,so2,93,0.6,53.3,0.6,586.99
2020-04-04,ES,Barcelona,so2,138,0.6,7.6,1.1,30.88
2020-06-10,ES,Barcelona,so2,118,0.6,2.1,1.1,1.64
2020-06-28,ES,Barcelona,so2,25,0.6,2.1,1.1,1.90
2020-08-02,ES,Barcelona,so2,67,0.6,2.1,1.1,1.37
2020-02-09,ES,Barcelona,so2,67,0.6,57.0,1.1,935.50
2020-07-28,ES,Barcelona,so2,112,0.6,2.6,1.1,2.41
2020-09-29,ES,Barcelona,so2,130,0.6,2.6,1.1,2.80
2021-01-08,ES,Barcelona,so2,160,0.6,12.7,1.1,33.44
2020-04-17,ES,Barcelona,so2,107,0.6,3.1,1.1,3.11
2020-04-28,ES,Barcelona,so2,81,0.6,1.6,1.1,1.33
2020-07-04,ES,Barcelona,so2,49,0.6,2.6,0.6,1.67
2020-07-09,ES,Barcelona,so2,143,0.6,2.1,1.1,1.28
