Date,Country,City,Specie,count,min,max,median,variance
2018-04-08,ES,Madrid,co,18,0.1,0.1,0.1,0.00
2018-04-30,ES,Madrid,co,14,0.1,0.1,0.1,0.00
2018-06-04,ES,Madrid,co,89,0.1,0.1,0.1,0.00
2018-02-02,ES,Madrid,co,39,0.1,0.1,0.1,0.00
2018-05-29,ES,Madrid,co,70,0.1,0.1,0.1,0.00
2018-01-03,ES,Madrid,co,51,0.1,0.1,0.1,0.00
2018-02-20,ES,Madrid,co,51,0.1,0.1,0.1,0.00
2018-03-03,ES,Madrid,co,34,0.1,0.1,0.1,0.00
2018-03-10,ES,Madrid,co,41,0.1,0.1,0.1,0.00
2018-04-02,ES,Madrid,co,53,0.1,0.1,0.1,0.00
2018-04-11,ES,Madrid,co,45,0.1,0.1,0.1,0.00
2018-01-17,ES,Madrid,co,67,0.1,0.1,0.1,0.00
2018-02-10,ES,Madrid,co,47,0.1,0.1,0.1,0.00
2018-06-23,ES,Madrid,co,32,0.1,0.1,0.1,0.00
2018-02-23,ES,Madrid,co,52,0.1,0.1,0.1,0.00
2018-03-04,ES,Madrid,co,33,0.1,0.1,0.1,0.00
2018-05-17,ES,Madrid,co,94,0.1,0.1,0.1,0.00
2018-05-24,ES,Madrid,co,60,0.1,0.1,0.1,0.00
2018-06-16,ES,Madrid,co,25,0.1,0.1,0.1,0.00
2018-03-06,ES,Madrid,co,32,0.1,0.1,0.1,0.00
2018-03-19,ES,Madrid,co,39,0.1,0.1,0.1,0.00
2018-04-06,ES,Madrid,co,57,0.1,0.1,0.1,0.00
2018-04-07,ES,Madrid,co,39,0.1,0.1,0.1,0.00
2018-06-01,ES,Madrid,co,136,0.1,0.1,0.1,0.00
2018-01-09,ES,Madrid,co,57,0.1,0.1,0.1,0.00
2018-01-16,ES,Madrid,co,59,0.1,0.1,0.1,0.00
2018-01-19,ES,Madrid,co,66,0.1,0.1,0.1,0.00
2018-03-15,ES,Madrid,co,27,0.1,0.1,0.1,0.00
2018-05-05,ES,Madrid,co,23,0.1,0.1,0.1,0.00
2018-01-01,ES,Madrid,co,22,0.1,0.1,0.1,0.00
2018-05-18,ES,Madrid,co,99,0.1,0.1,0.1,0.00
2018-06-17,ES,Madrid,co,14,0.1,0.1,0.1,0.00
2018-06-26,ES,Madrid,co,47,0.1,0.1,0.1,0.00
2018-05-08,ES,Madrid,co,44,0.1,0.1,0.1,0.00
2018-02-11,ES,Madrid,co,50,0.1,0.1,0.1,0.00
2018-02-22,ES,Madrid,co,55,0.1,0.1,0.1,0.00
2018-02-28,ES,Madrid,co,52,0.1,0.1,0.1,0.00
2018-03-05,ES,Madrid,co,44,0.1,0.1,0.1,0.00
2018-03-14,ES,Madrid,co,46,0.1,0.1,0.1,0.00
2018-03-20,ES,Madrid,co,38,0.1,0.1,0.1,0.00
2018-04-16,ES,Madrid,co,24,0.1,0.1,0.1,0.00
2018-05-13,ES,Madrid,co,16,0.1,0.1,0.1,0.00
2018-06-14,ES,Madrid,co,47,0.1,0.1,0.1,0.00
2018-06-18,ES,Madrid,co,30,0.1,0.1,0.1,0.00
2018-01-25,ES,Madrid,co,59,0.1,0.1,0.1,0.00
2018-01-29,ES,Madrid,co,57,0.1,0.1,0.1,0.00
2018-03-02,ES,Madrid,co,56,0.1,0.1,0.1,0.00
2018-05-28,ES,Madrid,co,47,0.1,0.1,0.1,0.00
2018-06-28,ES,Madrid,co,41,0.1,0.1,0.1,0.00
2018-03-12,ES,Madrid,co,27,0.1,0.1,0.1,0.00
2018-04-03,ES,Madrid,co,38,0.1,0.1,0.1,0.00
2018-04-19,ES,Madrid,co,44,0.1,0.1,0.1,0.00
2018-04-22,ES,Madrid,co,45,0.1,0.1,0.1,0.00
2018-04-28,ES,Madrid,co,22,0.1,0.1,0.1,0.00
2018-05-20,ES,Madrid,co,65,0.1,0.1,0.1,0.00
2018-05-21,ES,Madrid,co,124,0.1,0.1,0.1,0.00
2018-06-29,ES,Madrid,co,36,0.1,0.1,0.1,0.00
2018-01-10,ES,Madrid,co,47,0.1,0.1,0.1,0.00
2018-01-23,ES,Madrid,co,66,0.1,0.1,0.1,0.00
2018-03-08,ES,Madrid,co,56,0.1,0.1,0.1,0.00
2018-03-09,ES,Madrid,co,39,0.1,0.1,0.1,0.00
2018-04-27,ES,Madrid,co,38,0.1,0.1,0.1,0.00
2018-05-04,ES,Madrid,co,25,0.1,0.1,0.1,0.00
2018-06-22,ES,Madrid,co,60,0.1,0.1,0.1,0.00
2018-02-13,ES,Madrid,co,46,0.1,0.1,0.1,0.00
2018-02-15,ES,Madrid,co,49,0.1,0.1,0.1,0.00
2018-03-11,ES,Madrid,co,20,0.1,0.1,0.1,0.00
2018-04-21,ES,Madrid,co,25,0.1,0.1,0.1,0.00
2018-06-10,ES,Madrid,co,32,0.1,0.1,0.1,0.00
2018-06-11,ES,Madrid,co,24,0.1,0.1,0.1,0.00
2018-01-02,ES,Madrid,co,35,0.1,0.1,0.1,0.00
2018-01-15,ES,Madrid,co,49,0.1,0.1,0.1,0.00
2018-01-24,ES,Madrid,co,63,0.1,0.1,0.1,0.00
2018-02-12,ES,Madrid,co,44,0.1,0.1,0.1,0.00
2018-02-19,ES,Madrid,co,43,0.1,0.1,0.1,0.00
2018-04-05,ES,Madrid,co,41,0.1,0.1,0.1,0.00
2018-04-13,ES,Madrid,co,48,0.1,0.1,0.1,0.00
2018-06-09,ES,Madrid,co,43,0.1,0.1,0.1,0.00
2018-01-05,ES,Madrid,co,44,0.1,0.1,0.1,0.00
2018-02-21,ES,Madrid,co,34,0.1,0.1,0.1,0.00
2018-02-25,ES,Madrid,co,64,0.1,0.1,0.1,0.00
2018-03-27,ES,Madrid,co,45,0.1,0.1,0.1,0.00
2018-04-15,ES,Madrid,co,22,0.1,0.1,0.1,0.00
2018-05-14,ES,Madrid,co,29,0.1,0.1,0.1,0.00
2018-05-25,ES,Madrid,co,47,0.1,0.1,0.1,0.00
2018-06-13,ES,Madrid,co,47,0.1,0.1,0.1,0.00
2018-06-24,ES,Madrid,co,28,0.1,0.1,0.1,0.00
2018-01-04,ES,Madrid,co,51,0.1,0.1,0.1,0.00
2018-01-27,ES,Madrid,co,41,0.1,0.1,0.1,0.00
2018-04-20,ES,Madrid,co,31,0.1,0.1,0.1,0.00
2018-05-03,ES,Madrid,co,41,0.1,0.1,0.1,0.00
2018-05-10,ES,Madrid,co,29,0.1,0.1,0.1,0.00
2018-05-11,ES,Madrid,co,42,0.1,0.1,0.1,0.00
2018-05-31,ES,Madrid,co,113,0.1,0.1,0.1,0.00
2018-05-01,ES,Madrid,co,10,0.1,0.1,0.1,0.00
2018-01-06,ES,Madrid,co,34,0.1,0.1,0.1,0.00
2018-02-24,ES,Madrid,co,53,0.1,0.1,0.1,0.00
2018-02-26,ES,Madrid,co,64,0.1,0.1,0.1,0.00
2018-03-01,ES,Madrid,co,43,0.1,0.1,0.1,0.00
2018-03-13,ES,Madrid,co,37,0.1,0.1,0.1,0.00
2018-03-22,ES,Madrid,co,34,0.1,0.1,0.1,0.00
2018-03-28,ES,Madrid,co,54,0.1,0.1,0.1,0.00
2018-01-28,ES,Madrid,co,32,0.1,0.1,0.1,0.00
2018-01-30,ES,Madrid,co,61,0.1,0.1,0.1,0.00
2018-06-20,ES,Madrid,co,53,0.1,0.1,0.1,0.00
2018-02-17,ES,Madrid,co,43,0.1,0.1,0.1,0.00
2018-03-30,ES,Madrid,co,17,0.1,0.1,0.1,0.00
2018-04-17,ES,Madrid,co,47,0.1,0.1,0.1,0.00
2018-04-23,ES,Madrid,co,3,0.1,0.1,0.1,0.00
2018-06-19,ES,Madrid,co,41,0.1,0.1,0.1,0.00
2018-01-07,ES,Madrid,co,42,0.1,0.1,0.1,0.00
2018-02-18,ES,Madrid,co,33,0.1,0.1,0.1,0.00
2018-03-17,ES,Madrid,co,36,0.1,0.1,0.1,0.00
2018-04-12,ES,Madrid,co,44,0.1,0.1,0.1,0.00
2018-05-16,ES,Madrid,co,100,0.1,0.1,0.1,0.00
2018-06-06,ES,Madrid,co,62,0.1,0.1,0.1,0.00
2018-01-12,ES,Madrid,co,54,0.1,0.1,0.1,0.00
2018-01-14,ES,Madrid,co,42,0.1,0.1,0.1,0.00
2018-01-22,ES,Madrid,co,68,0.1,0.1,0.1,0.00
2018-03-25,ES,Madrid,co,7,0.1,0.1,0.1,0.00
2018-04-26,ES,Madrid,co,39,0.1,0.1,0.1,0.00
2018-05-22,ES,Madrid,co,126,0.1,0.1,0.1,0.00
2018-06-12,ES,Madrid,co,64,0.1,0.1,0.1,0.00
2018-05-27,ES,Madrid,co,36,0.1,0.1,0.1,0.00
2018-06-07,ES,Madrid,co,50,0.1,0.1,0.1,0.00
2018-03-24,ES,Madrid,co,21,0.1,0.1,0.1,0.00
2018-04-04,ES,Madrid,co,28,0.1,0.1,0.1,0.00
2018-05-06,ES,Madrid,co,27,0.1,0.1,0.1,0.00
2018-05-12,ES,Madrid,co,25,0.1,0.1,0.1,0.00
2018-01-26,ES,Madrid,co,35,0.1,0.1,0.1,0.00
2018-02-16,ES,Madrid,co,54,0.1,0.1,0.1,0.00
2018-03-21,ES,Madrid,co,29,0.1,0.1,0.1,0.00
2018-03-26,ES,Madrid,co,31,0.1,0.1,0.1,0.00
2018-04-01,ES,Madrid,co,36,0.1,0.1,0.1,0.00
2018-02-07,ES,Madrid,co,48,0.1,0.1,0.1,0.00
2018-02-27,ES,Madrid,co,56,0.1,0.1,0.1,0.00
2018-05-26,ES,Madrid,co,48,0.1,0.1,0.1,0.00
2018-07-01,ES,Madrid,co,6,0.1,0.1,0.1,0.00
2018-01-13,ES,Madrid,co,58,0.1,0.1,0.1,0.00
2018-03-16,ES,Madrid,co,37,0.1,0.1,0.1,0.00
2018-04-14,ES,Madrid,co,52,0.1,0.1,0.1,0.00
2018-01-18,ES,Madrid,co,65,0.1,0.1,0.1,0.00
2018-02-03,ES,Madrid,co,35,0.1,0.1,0.1,0.00
2018-04-10,ES,Madrid,co,33,0.1,0.1,0.1,0.00
2018-05-15,ES,Madrid,co,54,0.1,0.1,0.1,0.00
2018-05-19,ES,Madrid,co,95,0.1,0.1,0.1,0.00
2018-05-23,ES,Madrid,co,128,0.1,0.1,0.1,0.00
2018-05-30,ES,Madrid,co,57,0.1,0.1,0.1,0.00
2018-03-15,ES,Madrid,o3,119,15.6,44.3,33.3,439.31
2018-05-11,ES,Madrid,o3,120,0.5,46.9,24.0,1376.50
2018-05-15,ES,Madrid,o3,212,16.3,51.9,32.9,602.75
2018-05-26,ES,Madrid,o3,144,0.9,42.3,23.2,1899.82
2018-06-07,ES,Madrid,o3,180,0.5,42.3,11.4,1812.58
2018-06-20,ES,Madrid,o3,130,0.9,69.8,29.7,2177.06
2018-01-16,ES,Madrid,o3,69,0.5,19.5,5.3,265.14
2018-04-28,ES,Madrid,o3,120,12.2,43.1,29.7,553.05
2018-05-31,ES,Madrid,o3,213,0.9,45.1,26.4,1176.49
2018-06-01,ES,Madrid,o3,214,0.5,42.7,19.9,1600.80
2018-01-25,ES,Madrid,o3,36,1.7,17.9,6.5,203.32
2018-02-07,ES,Madrid,o3,72,0.5,29.7,13.9,618.92
2018-04-11,ES,Madrid,o3,120,2.1,40.7,30.1,794.89
2018-04-21,ES,Madrid,o3,120,5.3,41.5,28.8,682.74
2018-07-01,ES,Madrid,o3,144,9.4,40.7,27.7,558.00
2018-01-02,ES,Madrid,o3,68,1.3,34.2,19.1,877.31
2018-01-08,ES,Madrid,o3,72,0.5,24.4,7.4,418.85
2018-04-19,ES,Madrid,o3,117,0.9,52.8,33.3,1947.45
2018-04-27,ES,Madrid,o3,120,0.9,44.0,29.3,905.80
2018-05-10,ES,Madrid,o3,117,0.5,49.3,28.1,885.58
2018-06-21,ES,Madrid,o3,137,0.5,54.5,33.3,1748.56
2018-02-22,ES,Madrid,o3,116,0.5,35.8,17.9,857.76
2018-02-24,ES,Madrid,o3,111,0.5,41.1,5.7,1966.44
2018-03-30,ES,Madrid,o3,119,27.5,44.3,37.8,129.12
2018-04-09,ES,Madrid,o3,117,16.3,52.6,30.9,565.51
2018-03-27,ES,Madrid,o3,118,1.3,38.6,24.5,994.54
2018-04-14,ES,Madrid,o3,117,0.5,43.9,20.4,1859.34
2018-05-24,ES,Madrid,o3,141,4.9,47.2,26.9,1183.59
2018-06-22,ES,Madrid,o3,140,0.5,68.2,29.7,3157.35
2018-06-23,ES,Madrid,o3,110,9.6,82.5,29.3,3628.97
2018-06-28,ES,Madrid,o3,118,2.5,48.4,24.5,1310.22
2018-02-21,ES,Madrid,o3,120,2.1,33.5,21.8,783.33
2018-03-19,ES,Madrid,o3,120,5.3,39.6,26.9,684.61
2018-03-24,ES,Madrid,o3,119,17.9,42.3,34.2,251.14
2018-05-05,ES,Madrid,o3,120,19.5,53.9,34.6,558.98
2018-06-24,ES,Madrid,o3,137,6.5,72.7,32.9,2240.20
2018-06-26,ES,Madrid,o3,138,1.3,81.9,31.7,3355.09
2018-04-25,ES,Madrid,o3,96,1.3,42.9,26.4,1834.33
2018-04-30,ES,Madrid,o3,120,7.8,44.7,29.2,550.51
2018-05-18,ES,Madrid,o3,216,7.0,52.6,32.9,818.68
2018-05-22,ES,Madrid,o3,215,1.3,49.2,23.2,1183.25
2018-05-27,ES,Madrid,o3,144,0.9,50.0,25.6,2312.58
2018-06-09,ES,Madrid,o3,140,0.5,37.8,21.6,1459.99
2018-05-25,ES,Madrid,o3,144,3.3,43.5,24.8,875.36
2018-02-09,ES,Madrid,o3,64,0.5,29.7,1.3,669.74
2018-02-23,ES,Madrid,o3,120,0.5,35.4,17.9,1034.18
2018-02-27,ES,Madrid,o3,120,0.5,32.5,8.2,1183.28
2018-03-09,ES,Madrid,o3,116,0.5,26.0,13.0,481.21
2018-03-25,ES,Madrid,o3,113,19.3,41.9,34.6,241.90
2018-04-18,ES,Madrid,o3,116,0.5,48.8,19.7,2616.27
2018-04-20,ES,Madrid,o3,109,2.5,45.1,35.6,688.67
2018-05-19,ES,Madrid,o3,216,4.5,56.5,29.3,1538.64
2018-01-12,ES,Madrid,o3,71,0.5,26.9,7.4,630.26
2018-02-06,ES,Madrid,o3,69,1.3,30.1,15.1,433.93
2018-02-10,ES,Madrid,o3,72,0.5,35.0,23.2,1118.70
2018-02-26,ES,Madrid,o3,99,0.5,37.8,5.3,1002.24
2018-03-29,ES,Madrid,o3,118,3.7,42.7,26.0,1077.86
2018-04-06,ES,Madrid,o3,116,0.5,32.1,13.0,621.50
2018-06-18,ES,Madrid,o3,139,5.3,41.5,25.2,599.70
2018-01-04,ES,Madrid,o3,72,0.5,20.4,9.8,244.10
2018-02-02,ES,Madrid,o3,72,0.5,31.3,18.3,794.80
2018-02-13,ES,Madrid,o3,73,0.5,30.9,16.3,883.44
2018-04-05,ES,Madrid,o3,118,0.5,42.3,20.4,1566.88
2018-04-29,ES,Madrid,o3,120,22.8,41.1,33.3,188.48
2018-05-03,ES,Madrid,o3,120,0.9,50.6,23.6,1930.10
2018-01-03,ES,Madrid,o3,71,0.5,18.7,10.2,313.62
2018-03-13,ES,Madrid,o3,118,1.7,32.7,21.2,707.51
2018-04-17,ES,Madrid,o3,118,0.5,44.3,17.1,1741.41
2018-05-23,ES,Madrid,o3,208,0.5,60.4,21.2,2793.38
2018-05-28,ES,Madrid,o3,137,4.5,41.5,20.4,773.75
2018-05-30,ES,Madrid,o3,140,0.5,43.1,22.0,1025.29
2018-01-22,ES,Madrid,o3,44,0.5,12.2,4.1,127.19
2018-03-26,ES,Madrid,o3,110,0.5,43.2,30.0,1562.13
2018-04-12,ES,Madrid,o3,108,4.9,40.7,27.7,773.20
2018-04-16,ES,Madrid,o3,120,4.1,44.0,32.1,729.58
2018-06-03,ES,Madrid,o3,216,0.5,44.3,21.4,1708.89
2018-01-27,ES,Madrid,o3,72,10.2,30.9,21.6,315.15
2018-03-23,ES,Madrid,o3,120,0.5,40.3,17.5,887.69
2018-04-13,ES,Madrid,o3,117,7.0,43.1,30.9,734.93
2018-05-06,ES,Madrid,o3,120,13.9,52.6,35.1,824.58
2018-05-29,ES,Madrid,o3,144,0.5,40.3,11.5,1223.59
2018-06-29,ES,Madrid,o3,130,9.4,50.6,29.7,960.95
2018-01-30,ES,Madrid,o3,47,0.5,23.6,4.9,628.58
2018-03-08,ES,Madrid,o3,119,1.7,32.5,18.7,737.02
2018-06-10,ES,Madrid,o3,141,0.5,35.8,21.6,1185.96
2018-02-28,ES,Madrid,o3,116,0.5,30.9,8.2,928.78
2018-03-11,ES,Madrid,o3,120,17.9,37.8,34.2,151.14
2018-03-21,ES,Madrid,o3,117,11.0,72.4,34.0,749.30
2018-04-08,ES,Madrid,o3,120,14.7,38.0,27.3,404.39
2018-06-15,ES,Madrid,o3,144,1.3,54.8,22.4,2412.51
2018-06-30,ES,Madrid,o3,140,17.5,44.7,29.7,426.96
2018-05-13,ES,Madrid,o3,120,17.5,41.6,33.3,238.82
2018-01-13,ES,Madrid,o3,47,0.5,18.7,2.5,149.98
2018-01-26,ES,Madrid,o3,72,2.1,29.3,19.5,478.49
2018-01-31,ES,Madrid,o3,50,0.5,16.7,4.5,234.88
2018-02-25,ES,Madrid,o3,115,0.5,42.3,9.5,1875.96
2018-04-24,ES,Madrid,o3,96,2.2,42.7,19.0,1648.40
2018-04-26,ES,Madrid,o3,119,0.9,53.9,25.2,1628.65
2018-02-20,ES,Madrid,o3,119,0.5,32.9,19.9,777.89
2018-03-14,ES,Madrid,o3,120,0.5,43.5,15.5,776.55
2018-03-22,ES,Madrid,o3,110,2.2,55.2,27.7,886.58
2018-04-04,ES,Madrid,o3,119,17.1,41.9,32.9,372.43
2018-03-10,ES,Madrid,o3,118,2.5,32.9,22.0,484.21
2018-03-28,ES,Madrid,o3,117,0.5,33.3,17.9,1074.91
2018-01-09,ES,Madrid,o3,48,0.5,10.2,2.9,78.37
2018-02-03,ES,Madrid,o3,68,0.5,32.5,17.5,785.98
2018-02-12,ES,Madrid,o3,72,2.1,34.2,19.5,730.99
2018-02-17,ES,Madrid,o3,57,0.5,28.5,13.0,707.32
2018-03-01,ES,Madrid,o3,115,7.0,40.3,26.4,523.78
2018-03-06,ES,Madrid,o3,120,2.9,34.6,25.2,429.42
2018-04-01,ES,Madrid,o3,118,2.5,41.5,23.6,1111.53
2018-04-10,ES,Madrid,o3,119,13.0,41.5,28.9,399.79
2018-05-02,ES,Madrid,o3,120,1.3,45.9,27.7,1259.35
2018-05-08,ES,Madrid,o3,116,0.5,47.6,16.4,1679.58
2018-02-16,ES,Madrid,o3,72,0.5,17.1,5.7,119.20
2018-03-03,ES,Madrid,o3,120,7.4,41.1,32.9,642.83
2018-03-07,ES,Madrid,o3,120,3.7,37.0,27.7,722.06
2018-01-11,ES,Madrid,o3,72,1.7,32.5,20.4,855.55
2018-03-31,ES,Madrid,o3,120,16.3,43.9,33.8,357.23
2018-05-16,ES,Madrid,o3,214,6.5,57.1,39.4,890.58
2018-02-01,ES,Madrid,o3,39,0.9,28.1,11.4,759.48
2018-02-15,ES,Madrid,o3,74,0.5,25.6,7.8,479.16
2018-03-05,ES,Madrid,o3,117,8.2,41.1,30.1,590.79
2018-03-20,ES,Madrid,o3,120,7.5,37.0,29.3,345.17
2018-06-08,ES,Madrid,o3,140,1.7,32.9,17.9,564.01
2018-06-12,ES,Madrid,o3,142,0.9,41.9,22.0,1075.27
2018-01-18,ES,Madrid,o3,58,0.5,16.3,2.5,303.80
2018-01-28,ES,Madrid,o3,72,6.5,30.1,22.0,439.66
2018-02-04,ES,Madrid,o3,72,7.0,31.3,17.5,337.37
2018-03-17,ES,Madrid,o3,120,11.4,38.6,28.1,349.67
2018-05-07,ES,Madrid,o3,115,0.9,41.1,19.9,1395.78
2018-05-14,ES,Madrid,o3,117,16.5,45.9,30.5,433.17
2018-05-20,ES,Madrid,o3,216,18.3,55.8,41.5,630.69
2018-06-02,ES,Madrid,o3,214,16.7,49.6,32.1,513.84
2018-01-07,ES,Madrid,o3,72,2.1,27.7,17.1,374.51
2018-01-10,ES,Madrid,o3,69,0.5,26.4,6.1,460.55
2018-01-14,ES,Madrid,o3,72,0.9,23.2,15.1,354.04
2018-03-04,ES,Madrid,o3,120,6.5,40.3,30.1,400.24
2018-04-07,ES,Madrid,o3,120,7.0,41.5,28.1,587.60
2018-05-04,ES,Madrid,o3,120,5.3,42.8,32.5,624.55
2018-06-25,ES,Madrid,o3,120,5.3,85.9,28.9,3281.08
2018-01-05,ES,Madrid,o3,72,2.1,25.6,15.9,347.93
2018-01-24,ES,Madrid,o3,42,0.5,9.4,3.3,78.59
2018-04-03,ES,Madrid,o3,118,8.6,37.9,28.5,392.87
2018-05-12,ES,Madrid,o3,118,21.6,44.3,34.2,277.91
2018-06-11,ES,Madrid,o3,143,6.1,37.4,25.6,424.68
2018-06-17,ES,Madrid,o3,142,15.1,53.2,30.5,826.15
2018-02-18,ES,Madrid,o3,102,3.3,36.2,21.6,541.79
2018-05-17,ES,Madrid,o3,214,0.9,60.4,37.2,1295.68
2018-06-06,ES,Madrid,o3,216,5.7,37.0,23.2,518.33
2018-06-27,ES,Madrid,o3,120,7.8,48.3,28.5,799.89
2018-01-29,ES,Madrid,o3,69,0.5,23.6,12.2,644.87
2018-02-08,ES,Madrid,o3,72,0.5,29.7,13.9,542.56
2018-03-02,ES,Madrid,o3,118,0.5,32.1,17.5,946.71
2018-04-02,ES,Madrid,o3,120,0.5,48.5,26.7,1177.10
2018-04-22,ES,Madrid,o3,120,0.5,42.7,23.6,1522.29
2018-04-23,ES,Madrid,o3,97,0.5,36.3,18.3,1212.13
2018-06-14,ES,Madrid,o3,144,9.8,55.8,27.3,942.95
2018-01-17,ES,Madrid,o3,70,0.5,26.4,7.0,634.58
2018-01-20,ES,Madrid,o3,53,0.5,26.4,6.1,533.75
2018-01-21,ES,Madrid,o3,72,0.5,26.0,9.8,506.30
2018-01-23,ES,Madrid,o3,44,0.5,11.8,4.1,138.31
2018-03-18,ES,Madrid,o3,120,11.0,41.5,29.0,653.34
2018-04-15,ES,Madrid,o3,120,2.1,35.8,24.3,541.40
2018-01-19,ES,Madrid,o3,44,0.5,11.8,2.9,94.38
2018-02-11,ES,Madrid,o3,54,0.5,27.3,13.0,872.55
2018-06-04,ES,Madrid,o3,215,11.8,35.4,26.4,270.03
2018-06-16,ES,Madrid,o3,143,4.5,50.6,18.7,2021.22
2018-01-06,ES,Madrid,o3,72,3.3,32.9,22.0,598.79
2018-02-14,ES,Madrid,o3,73,4.9,27.3,20.8,375.13
2018-03-16,ES,Madrid,o3,120,11.4,36.6,27.7,394.77
2018-05-21,ES,Madrid,o3,213,0.9,54.5,29.3,1554.85
2018-01-01,ES,Madrid,o3,69,8.2,32.9,21.2,380.78
2018-01-15,ES,Madrid,o3,61,0.5,25.6,5.7,482.60
2018-02-19,ES,Madrid,o3,118,0.9,33.3,20.4,732.15
2018-03-12,ES,Madrid,o3,112,14.3,36.2,30.1,317.27
2018-06-05,ES,Madrid,o3,214,9.4,37.0,26.0,381.63
2018-06-19,ES,Madrid,o3,140,7.4,71.4,30.9,2116.54
2018-02-05,ES,Madrid,o3,71,1.3,24.0,10.2,479.83
2018-05-01,ES,Madrid,o3,120,9.0,45.1,30.9,745.05
2018-05-09,ES,Madrid,o3,120,4.1,49.6,25.6,1316.72
2018-06-13,ES,Madrid,o3,142,7.8,45.1,29.3,620.41
2018-01-09,ES,Madrid,so2,60,1.6,3.6,2.1,4.35
2018-01-11,ES,Madrid,so2,31,1.6,3.6,2.6,2.23
2018-01-13,ES,Madrid,so2,54,1.6,3.6,2.1,2.37
2018-02-11,ES,Madrid,so2,58,1.1,6.1,2.6,13.59
2018-03-29,ES,Madrid,so2,32,1.6,3.6,2.1,4.09
2018-04-03,ES,Madrid,so2,32,0.6,2.1,1.6,2.19
2018-04-21,ES,Madrid,so2,8,1.6,2.1,2.1,0.54
2018-05-28,ES,Madrid,so2,49,1.6,2.1,1.6,0.64
2018-06-19,ES,Madrid,so2,40,1.6,4.1,4.1,8.72
2018-02-04,ES,Madrid,so2,23,0.6,2.1,1.6,2.34
2018-03-07,ES,Madrid,so2,22,1.6,2.6,2.1,1.17
2018-03-15,ES,Madrid,so2,20,1.1,2.1,1.6,1.44
2018-04-05,ES,Madrid,so2,33,0.6,3.6,2.1,7.66
2018-05-25,ES,Madrid,so2,53,1.6,2.1,1.6,0.63
2018-06-27,ES,Madrid,so2,60,1.6,3.1,2.1,1.65
2018-03-14,ES,Madrid,so2,31,1.1,2.6,1.6,1.13
2018-03-25,ES,Madrid,so2,38,1.6,5.1,2.6,13.69
2018-04-27,ES,Madrid,so2,18,1.6,2.1,1.6,0.59
2018-02-27,ES,Madrid,so2,59,1.6,6.1,2.1,8.66
2018-03-23,ES,Madrid,so2,55,1.6,6.0,2.6,10.55
2018-05-26,ES,Madrid,so2,31,1.1,2.1,1.6,0.95
2018-06-08,ES,Madrid,so2,36,1.6,2.1,1.6,0.62
2018-06-17,ES,Madrid,so2,5,1.6,2.1,2.1,0.75
2018-01-30,ES,Madrid,so2,63,0.6,8.7,2.6,33.20
2018-02-06,ES,Madrid,so2,49,1.1,5.1,2.1,10.52
2018-06-06,ES,Madrid,so2,52,1.1,2.1,1.6,0.84
2018-07-01,ES,Madrid,so2,15,1.6,2.1,2.1,0.43
2018-02-01,ES,Madrid,so2,67,1.1,8.2,2.6,25.22
2018-02-28,ES,Madrid,so2,52,1.6,3.1,2.1,1.41
